auto_id,cart_id,product_name
36845,18367,"컵"
36846,18367,"바나나"
36847,18368,"바나나"
36848,18368,"사과"
36849,18369,"사과"
36850,18369,"컵"
36851,18370,"바나나"
36852,18370,"컵"
36853,18371,"바나나"
36854,18371,"사과"
36855,18372,"바나나"
36856,18372,"컵"
36857,18373,"바나나"
36858,18373,"컵"
36859,18374,"사과"
36860,18374,"컵"
36861,18375,"바나나"
36862,18375,"사과"
36863,18375,"컵"
36864,18376,"컵"
36865,18377,"바나나"
36866,18378,"사과"
36867,18378,"컵"
36868,18379,"바나나"
36869,18379,"컵"
36870,18379,"사과"
36871,18380,"바나나"
36872,18380,"사과"
36873,18381,"컵"
36874,18381,"사과"
36875,18381,"바나나"
36876,18382,"사과"
36877,18382,"바나나"
36878,18382,"컵"
36879,18383,"사과"
36880,18383,"컵"
36881,18384,"사과"
36882,18384,"컵"
36883,18385,"컵"
36884,18386,"바나나"
36885,18386,"사과"
36886,18386,"컵"
36887,18387,"컵"
36888,18387,"사과"
36889,18387,"바나나"
36890,18388,"사과"
36891,18388,"바나나"
36892,18389,"사과"
36893,18390,"바나나"
36894,18390,"컵"
36895,18391,"바나나"
36896,18391,"사과"
36897,18391,"컵"
36898,18392,"컵"
36899,18392,"사과"
36900,18393,"바나나"
36901,18393,"컵"
36902,18394,"컵"
36903,18395,"사과"
36904,18395,"컵"
36905,18396,"컵"
36906,18396,"사과"
36907,18396,"바나나"
36908,18397,"컵"
36909,18398,"사과"
36910,18398,"컵"
36911,18399,"바나나"
36912,18400,"바나나"
36913,18401,"바나나"
36914,18402,"사과"
36915,18402,"바나나"
36916,18403,"바나나"
36917,18403,"사과"
36918,18403,"컵"
36919,18404,"컵"
36920,18405,"컵"
36921,18405,"사과"
36922,18405,"바나나"
36923,18406,"바나나"
36924,18406,"사과"
36925,18406,"컵"
36926,18407,"컵"
36927,18407,"사과"
36928,18407,"바나나"
36929,18408,"사과"
36930,18408,"바나나"
36931,18408,"컵"
36932,18409,"컵"
36933,18409,"바나나"
36934,18410,"컵"
36935,18410,"사과"
36936,18410,"바나나"
36937,18411,"사과"
36938,18411,"바나나"
36939,18411,"컵"
36940,18412,"바나나"
36941,18412,"사과"
36942,18413,"바나나"
36943,18413,"컵"
36944,18413,"사과"
36945,18414,"컵"
36946,18415,"바나나"
36947,18416,"바나나"
36948,18416,"사과"
36949,18416,"컵"
36950,18417,"바나나"
36951,18417,"컵"
36952,18418,"컵"
36953,18418,"바나나"
36954,18419,"컵"
36955,18420,"사과"
36956,18420,"컵"
36957,18420,"바나나"
36958,18421,"사과"
36959,18421,"바나나"
36960,18422,"컵"
36961,18423,"사과"
36962,18423,"바나나"
36963,18423,"컵"
36964,18424,"사과"
36965,18424,"컵"
36966,18424,"바나나"
36967,18425,"사과"
36968,18425,"바나나"
36969,18426,"사과"
36970,18426,"바나나"
36971,18426,"컵"
36972,18427,"컵"
36973,18427,"사과"
36974,18427,"바나나"
36975,18428,"사과"
36976,18428,"컵"
36977,18429,"컵"
36978,18429,"바나나"
36979,18429,"사과"
36980,18430,"사과"
36981,18430,"바나나"
36982,18430,"컵"
36983,18431,"바나나"
36984,18431,"컵"
36985,18431,"사과"
36986,18432,"바나나"
36987,18432,"컵"
36988,18433,"바나나"
36989,18433,"컵"
36990,18434,"사과"
36991,18435,"컵"
36992,18435,"사과"
36993,18436,"컵"
36994,18436,"사과"
36995,18437,"컵"
36996,18437,"바나나"
36997,18437,"사과"
36998,18438,"컵"
36999,18438,"사과"
37000,18439,"바나나"
37001,18439,"컵"
37002,18439,"사과"
37003,18440,"바나나"
37004,18440,"컵"
37005,18441,"사과"
37006,18442,"바나나"
37007,18442,"컵"
37008,18443,"바나나"
37009,18444,"바나나"
37010,18444,"컵"
37011,18444,"사과"
37012,18445,"컵"
37013,18445,"사과"
37014,18446,"사과"
37015,18446,"바나나"
37016,18446,"컵"
37017,18447,"컵"
37018,18448,"사과"
37019,18448,"컵"
37020,18448,"바나나"
37021,18449,"바나나"
37022,18449,"사과"
37023,18449,"컵"
37024,18450,"바나나"
37025,18451,"바나나"
37026,18451,"사과"
37027,18452,"바나나"
37028,18452,"컵"
37029,18452,"사과"
37030,18453,"컵"
37031,18453,"사과"
37032,18453,"바나나"
37033,18454,"사과"
37034,18454,"바나나"
37035,18455,"사과"
37036,18455,"컵"
37037,18456,"바나나"
37038,18456,"사과"
37039,18456,"컵"
37040,18457,"바나나"
37041,18457,"컵"
37042,18457,"사과"
37043,18458,"컵"
37044,18458,"사과"
37045,18458,"바나나"
37046,18459,"바나나"
37047,18460,"바나나"
37048,18461,"컵"
37049,18461,"바나나"
37050,18462,"컵"
37051,18463,"컵"
37052,18464,"사과"
37053,18464,"컵"
37054,18464,"바나나"
37055,18465,"컵"
37056,18465,"사과"
37057,18466,"컵"
37058,18467,"컵"
37059,18467,"바나나"
37060,18467,"사과"
37061,18468,"컵"
37062,18468,"사과"
37063,18468,"바나나"
37064,18469,"사과"
37065,18470,"컵"
37066,18471,"컵"
37067,18471,"사과"
37068,18472,"컵"
37069,18472,"바나나"
37070,18473,"바나나"
37071,18473,"컵"
37072,18474,"사과"
37073,18475,"컵"
37074,18476,"사과"
37075,18476,"바나나"
37076,18476,"컵"
37077,18477,"사과"
37078,18478,"사과"
37079,18478,"바나나"
37080,18479,"바나나"
37081,18480,"컵"
37082,18480,"사과"
37083,18480,"바나나"
37084,18481,"컵"
37085,18482,"사과"
37086,18482,"바나나"
37087,18482,"컵"
37088,18483,"사과"
37089,18483,"컵"
37090,18483,"바나나"
37091,18484,"바나나"
37092,18485,"컵"
37093,18485,"사과"
37094,18486,"바나나"
37095,18486,"컵"
37096,18486,"사과"
37097,18487,"사과"
37098,18487,"컵"
37099,18488,"바나나"
37100,18489,"바나나"
37101,18490,"컵"
37102,18490,"사과"
37103,18491,"바나나"
37104,18492,"사과"
37105,18493,"바나나"
37106,18493,"컵"
37107,18494,"바나나"
37108,18494,"컵"
37109,18495,"사과"
37110,18495,"컵"
37111,18496,"컵"
37112,18496,"바나나"
37113,18496,"사과"
37114,18497,"컵"
37115,18497,"사과"
37116,18497,"바나나"
37117,18498,"컵"
37118,18499,"사과"
37119,18499,"바나나"
37120,18499,"컵"
37121,18500,"바나나"
37122,18500,"사과"
37123,18500,"컵"
37124,18501,"바나나"
37125,18501,"컵"
37126,18501,"사과"
37127,18502,"바나나"
37128,18502,"컵"
37129,18503,"사과"
37130,18504,"컵"
37131,18504,"바나나"
37132,18504,"사과"
37133,18505,"바나나"
37134,18505,"사과"
37135,18506,"바나나"
37136,18506,"사과"
37137,18507,"사과"
37138,18507,"바나나"
37139,18508,"바나나"
37140,18508,"사과"
37141,18509,"컵"
37142,18509,"사과"
37143,18509,"바나나"
37144,18510,"사과"
37145,18510,"바나나"
37146,18510,"컵"
37147,18511,"컵"
37148,18511,"사과"
37149,18512,"사과"
37150,18512,"바나나"
37151,18512,"컵"
37152,18513,"사과"
37153,18513,"컵"
37154,18513,"바나나"
37155,18514,"바나나"
37156,18514,"사과"
37157,18515,"바나나"
37158,18515,"사과"
37159,18515,"컵"
37160,18516,"컵"
37161,18516,"바나나"
37162,18516,"사과"
37163,18517,"사과"
37164,18517,"바나나"
37165,18518,"사과"
37166,18519,"컵"
37167,18519,"사과"
37168,18520,"사과"
37169,18520,"바나나"
37170,18521,"사과"
37171,18522,"사과"
37172,18522,"바나나"
37173,18522,"컵"
37174,18523,"사과"
37175,18524,"사과"
37176,18524,"컵"
37177,18524,"바나나"
37178,18525,"바나나"
37179,18526,"바나나"
37180,18526,"사과"
37181,18527,"바나나"
37182,18528,"바나나"
37183,18528,"사과"
37184,18528,"컵"
37185,18529,"컵"
37186,18529,"사과"
37187,18530,"사과"
37188,18530,"컵"
37189,18531,"컵"
37190,18531,"사과"
37191,18531,"바나나"
37192,18532,"바나나"
37193,18532,"사과"
37194,18533,"컵"
37195,18533,"사과"
37196,18533,"바나나"
37197,18534,"컵"
37198,18535,"바나나"
37199,18535,"사과"
37200,18535,"컵"
37201,18536,"바나나"
37202,18536,"사과"
37203,18537,"바나나"
37204,18537,"사과"
37205,18538,"사과"
37206,18538,"컵"
37207,18539,"사과"
37208,18540,"컵"
37209,18541,"컵"
37210,18542,"사과"
37211,18542,"컵"
37212,18543,"사과"
37213,18543,"컵"
37214,18543,"바나나"
37215,18544,"사과"
37216,18545,"사과"
37217,18546,"컵"
37218,18546,"바나나"
37219,18547,"바나나"
37220,18548,"사과"
37221,18548,"컵"
37222,18549,"바나나"
37223,18549,"컵"
37224,18550,"컵"
37225,18551,"바나나"
37226,18551,"컵"
37227,18552,"사과"
37228,18553,"컵"
37229,18553,"바나나"
37230,18553,"사과"
37231,18554,"컵"
37232,18555,"사과"
37233,18555,"컵"
37234,18555,"바나나"
37235,18556,"사과"
37236,18556,"바나나"
37237,18557,"사과"
37238,18558,"바나나"
37239,18558,"컵"
37240,18558,"사과"
37241,18559,"컵"
37242,18559,"사과"
37243,18560,"컵"
37244,18560,"사과"
37245,18561,"컵"
37246,18562,"사과"
37247,18562,"바나나"
37248,18562,"컵"
37249,18563,"컵"
37250,18564,"바나나"
37251,18564,"사과"
37252,18565,"컵"
37253,18565,"사과"
37254,18565,"바나나"
37255,18566,"바나나"
37256,18566,"컵"
37257,18567,"바나나"
37258,18567,"사과"
37259,18568,"사과"
37260,18569,"바나나"
37261,18570,"사과"
37262,18571,"사과"
37263,18571,"컵"
37264,18571,"바나나"
37265,18572,"바나나"
37266,18573,"사과"
37267,18574,"바나나"
37268,18574,"사과"
37269,18575,"바나나"
37270,18576,"바나나"
37271,18576,"사과"
37272,18576,"컵"
37273,18577,"바나나"
37274,18577,"컵"
37275,18577,"사과"
37276,18578,"사과"
37277,18579,"사과"
37278,18580,"바나나"
37279,18581,"사과"
37280,18581,"바나나"
37281,18582,"컵"
37282,18583,"컵"
37283,18583,"사과"
37284,18583,"바나나"
37285,18584,"사과"
37286,18584,"컵"
37287,18584,"바나나"
37288,18585,"컵"
37289,18586,"바나나"
37290,18586,"사과"
37291,18586,"컵"
37292,18587,"컵"
37293,18587,"바나나"
37294,18587,"사과"
37295,18588,"바나나"
37296,18588,"컵"
37297,18588,"사과"
37298,18589,"바나나"
37299,18590,"바나나"
37300,18591,"사과"
37301,18592,"사과"
37302,18592,"바나나"
37303,18593,"사과"
37304,18594,"사과"
37305,18594,"컵"
37306,18595,"바나나"
37307,18595,"사과"
37308,18595,"컵"
37309,18596,"사과"
37310,18596,"바나나"
37311,18597,"컵"
37312,18598,"사과"
37313,18598,"컵"
37314,18599,"사과"
37315,18599,"컵"
37316,18599,"바나나"
37317,18600,"사과"
37318,18601,"컵"
37319,18601,"바나나"
37320,18601,"사과"
37321,18602,"바나나"
37322,18602,"컵"
37323,18603,"컵"
37324,18604,"컵"
37325,18605,"컵"
37326,18605,"사과"
37327,18606,"바나나"
37328,18606,"컵"
37329,18607,"사과"
37330,18607,"바나나"
37331,18608,"사과"
37332,18608,"바나나"
37333,18609,"컵"
37334,18609,"사과"
37335,18610,"사과"
37336,18611,"바나나"
37337,18611,"사과"
37338,18611,"컵"
37339,18612,"사과"
37340,18612,"컵"
37341,18613,"바나나"
37342,18613,"컵"
37343,18614,"사과"
37344,18614,"바나나"
37345,18615,"컵"
37346,18615,"사과"
37347,18616,"사과"
37348,18616,"컵"
37349,18616,"바나나"
37350,18617,"바나나"
37351,18617,"컵"
37352,18617,"사과"
37353,18618,"컵"
37354,18618,"사과"
37355,18618,"바나나"
37356,18619,"바나나"
37357,18619,"컵"
37358,18620,"바나나"
37359,18620,"컵"
37360,18621,"컵"
37361,18621,"사과"
37362,18622,"컵"
37363,18622,"사과"
37364,18622,"바나나"
37365,18623,"컵"
37366,18624,"사과"
37367,18625,"컵"
37368,18625,"바나나"
37369,18626,"바나나"
37370,18626,"사과"
37371,18627,"컵"
37372,18627,"사과"
37373,18628,"사과"
37374,18628,"컵"
37375,18629,"바나나"
37376,18630,"사과"
37377,18630,"컵"
37378,18631,"사과"
37379,18632,"사과"
37380,18632,"바나나"
37381,18632,"컵"
37382,18633,"사과"
37383,18634,"사과"
37384,18634,"컵"
37385,18634,"바나나"
37386,18635,"컵"
37387,18636,"사과"
37388,18636,"바나나"
37389,18637,"바나나"
37390,18638,"컵"
37391,18638,"바나나"
37392,18639,"컵"
37393,18639,"바나나"
37394,18640,"컵"
37395,18640,"사과"
37396,18641,"컵"
37397,18641,"바나나"
37398,18642,"바나나"
37399,18643,"컵"
37400,18643,"사과"
37401,18643,"바나나"
37402,18644,"바나나"
37403,18644,"컵"
37404,18644,"사과"
37405,18645,"컵"
37406,18645,"사과"
37407,18646,"사과"
37408,18647,"바나나"
37409,18647,"컵"
37410,18647,"사과"
37411,18648,"사과"
37412,18649,"바나나"
37413,18649,"사과"
37414,18649,"컵"
37415,18650,"컵"
37416,18650,"바나나"
37417,18651,"바나나"
37418,18651,"사과"
37419,18652,"바나나"
37420,18652,"사과"
37421,18653,"바나나"
37422,18654,"컵"
37423,18654,"사과"
37424,18654,"바나나"
37425,18655,"바나나"
37426,18655,"컵"
37427,18656,"컵"
37428,18657,"사과"
37429,18657,"컵"
37430,18657,"바나나"
37431,18658,"바나나"
37432,18659,"바나나"
37433,18659,"컵"
37434,18660,"컵"
37435,18661,"바나나"
37436,18661,"사과"
37437,18662,"바나나"
37438,18662,"사과"
37439,18663,"사과"
37440,18664,"사과"
37441,18665,"사과"
37442,18666,"사과"
37443,18666,"컵"
37444,18666,"바나나"
37445,18667,"바나나"
37446,18667,"사과"
37447,18667,"컵"
37448,18668,"바나나"
37449,18669,"바나나"
37450,18669,"컵"
37451,18669,"사과"
37452,18670,"컵"
37453,18670,"사과"
37454,18671,"바나나"
37455,18671,"사과"
37456,18671,"컵"
37457,18672,"사과"
37458,18672,"바나나"
37459,18673,"사과"
37460,18673,"바나나"
37461,18673,"컵"
37462,18674,"사과"
37463,18674,"컵"
37464,18675,"컵"
37465,18675,"바나나"
37466,18675,"사과"
37467,18676,"바나나"
37468,18677,"사과"
37469,18677,"컵"
37470,18678,"사과"
37471,18678,"컵"
37472,18678,"바나나"
37473,18679,"컵"
37474,18680,"사과"
37475,18681,"사과"
37476,18682,"바나나"
37477,18682,"사과"
37478,18682,"컵"
37479,18683,"바나나"
37480,18683,"사과"
37481,18684,"바나나"
37482,18684,"사과"
37483,18684,"컵"
37484,18685,"바나나"
37485,18685,"컵"
37486,18686,"사과"
37487,18686,"컵"
37488,18686,"바나나"
37489,18687,"바나나"
37490,18688,"컵"
37491,18688,"바나나"
37492,18688,"사과"
37493,18689,"바나나"
37494,18689,"컵"
37495,18690,"사과"
37496,18690,"바나나"
37497,18691,"사과"
37498,18691,"컵"
37499,18691,"바나나"
37500,18692,"사과"
37501,18692,"컵"
37502,18693,"컵"
37503,18694,"사과"
37504,18694,"컵"
37505,18694,"바나나"
37506,18695,"컵"
37507,18695,"바나나"
37508,18695,"사과"
37509,18696,"사과"
37510,18696,"컵"
37511,18697,"컵"
37512,18698,"컵"
37513,18699,"바나나"
37514,18700,"바나나"
37515,18701,"사과"
37516,18702,"바나나"
37517,18702,"컵"
37518,18703,"컵"
37519,18704,"바나나"
37520,18705,"컵"
37521,18705,"바나나"
37522,18705,"사과"
37523,18706,"사과"
37524,18707,"사과"
37525,18708,"컵"
37526,18708,"바나나"
37527,18708,"사과"
37528,18709,"컵"
37529,18710,"컵"
37530,18711,"컵"
37531,18712,"바나나"
37532,18712,"컵"
37533,18713,"바나나"
37534,18713,"사과"
37535,18713,"컵"
37536,18714,"컵"
37537,18714,"사과"
37538,18714,"바나나"
37539,18715,"컵"
37540,18715,"바나나"
37541,18716,"사과"
37542,18716,"바나나"
37543,18716,"컵"
37544,18717,"바나나"
37545,18717,"사과"
37546,18717,"컵"
37547,18718,"사과"
37548,18718,"컵"
37549,18719,"바나나"
37550,18720,"사과"
37551,18720,"컵"
37552,18720,"바나나"
37553,18721,"바나나"
37554,18721,"사과"
37555,18721,"컵"
37556,18722,"바나나"
37557,18723,"컵"
37558,18723,"바나나"
37559,18724,"사과"
37560,18725,"컵"
37561,18725,"사과"
37562,18725,"바나나"
37563,18726,"컵"
37564,18727,"바나나"
37565,18727,"사과"
37566,18727,"컵"
37567,18728,"사과"
37568,18728,"바나나"
37569,18729,"컵"
37570,18730,"컵"
37571,18730,"바나나"
37572,18730,"사과"
37573,18731,"사과"
37574,18731,"컵"
37575,18731,"바나나"
37576,18732,"사과"
37577,18732,"바나나"
37578,18733,"사과"
37579,18733,"컵"
37580,18734,"바나나"
37581,18735,"바나나"
37582,18736,"사과"
37583,18737,"바나나"
37584,18737,"사과"
37585,18737,"컵"
37586,18738,"바나나"
37587,18739,"바나나"
37588,18740,"사과"
37589,18741,"컵"
37590,18741,"바나나"
37591,18741,"사과"
37592,18742,"컵"
37593,18742,"바나나"
37594,18742,"사과"
37595,18743,"컵"
37596,18743,"사과"
37597,18743,"바나나"
37598,18744,"바나나"
37599,18745,"컵"
37600,18745,"바나나"
37601,18745,"사과"
37602,18746,"컵"
37603,18746,"바나나"
37604,18746,"사과"
37605,18747,"바나나"
37606,18747,"컵"
37607,18748,"사과"
37608,18748,"컵"
37609,18749,"바나나"
37610,18749,"사과"
37611,18749,"컵"
37612,18750,"사과"
37613,18750,"바나나"
37614,18751,"컵"
37615,18752,"사과"
37616,18753,"컵"
37617,18753,"사과"
37618,18753,"바나나"
37619,18754,"사과"
37620,18754,"컵"
37621,18754,"바나나"
37622,18755,"바나나"
37623,18755,"사과"
37624,18756,"바나나"
37625,18756,"컵"
37626,18757,"바나나"
37627,18758,"바나나"
37628,18758,"컵"
37629,18758,"사과"
37630,18759,"사과"
37631,18759,"컵"
37632,18760,"사과"
37633,18761,"사과"
37634,18762,"바나나"
37635,18762,"컵"
37636,18763,"컵"
37637,18763,"바나나"
37638,18764,"사과"
37639,18765,"컵"
37640,18765,"사과"
37641,18766,"바나나"
37642,18767,"사과"
37643,18768,"사과"
37644,18768,"컵"
37645,18768,"바나나"
37646,18769,"컵"
37647,18769,"사과"
37648,18770,"컵"
37649,18770,"바나나"
37650,18770,"사과"
37651,18771,"사과"
37652,18771,"바나나"
37653,18772,"컵"
37654,18772,"사과"
37655,18773,"컵"
37656,18774,"바나나"
37657,18775,"바나나"
37658,18776,"컵"
37659,18776,"바나나"
37660,18777,"컵"
37661,18777,"사과"
37662,18778,"컵"
37663,18779,"사과"
37664,18779,"컵"
37665,18779,"바나나"
37666,18780,"바나나"
37667,18781,"바나나"
37668,18782,"바나나"
37669,18783,"컵"
37670,18783,"바나나"
37671,18783,"사과"
37672,18784,"사과"
37673,18785,"컵"
37674,18785,"사과"
37675,18785,"바나나"
37676,18786,"컵"
37677,18786,"사과"
37678,18787,"사과"
37679,18787,"컵"
37680,18787,"바나나"
37681,18788,"바나나"
37682,18788,"사과"
37683,18788,"컵"
37684,18789,"바나나"
37685,18789,"사과"
37686,18789,"컵"
37687,18790,"컵"
37688,18790,"바나나"
37689,18791,"사과"
37690,18792,"바나나"
37691,18792,"사과"
37692,18792,"컵"
37693,18793,"컵"
37694,18793,"바나나"
37695,18794,"컵"
37696,18795,"사과"
37697,18796,"컵"
37698,18796,"사과"
37699,18796,"바나나"
37700,18797,"컵"
37701,18797,"사과"
37702,18798,"컵"
37703,18798,"바나나"
37704,18798,"사과"
37705,18799,"사과"
37706,18799,"바나나"
37707,18800,"컵"
37708,18800,"사과"
37709,18801,"바나나"
37710,18801,"사과"
37711,18801,"컵"
37712,18802,"컵"
37713,18802,"바나나"
37714,18802,"사과"
37715,18803,"컵"
37716,18803,"사과"
37717,18804,"컵"
37718,18804,"바나나"
37719,18805,"사과"
37720,18806,"컵"
37721,18807,"사과"
37722,18807,"컵"
37723,18807,"바나나"
37724,18808,"컵"
37725,18808,"사과"
37726,18808,"바나나"
37727,18809,"사과"
37728,18809,"컵"
37729,18810,"바나나"
37730,18810,"컵"
37731,18810,"사과"
37732,18811,"바나나"
37733,18812,"사과"
37734,18813,"컵"
37735,18813,"사과"
37736,18813,"바나나"
37737,18814,"사과"
37738,18814,"바나나"
37739,18814,"컵"
37740,18815,"사과"
37741,18815,"바나나"
37742,18816,"사과"
37743,18817,"컵"
37744,18817,"바나나"
37745,18818,"바나나"
37746,18818,"사과"
37747,18819,"사과"
37748,18820,"바나나"
37749,18820,"컵"
37750,18821,"바나나"
37751,18821,"컵"
37752,18821,"사과"
37753,18822,"바나나"
37754,18822,"사과"
37755,18823,"컵"
37756,18823,"바나나"
37757,18823,"사과"
37758,18824,"바나나"
37759,18824,"사과"
37760,18824,"컵"
37761,18825,"사과"
37762,18825,"컵"
37763,18825,"바나나"
37764,18826,"바나나"
37765,18826,"컵"
37766,18826,"사과"
37767,18827,"사과"
37768,18827,"바나나"
37769,18827,"컵"
37770,18828,"컵"
37771,18828,"바나나"
37772,18828,"사과"
37773,18829,"컵"
37774,18829,"사과"
37775,18829,"바나나"
37776,18830,"바나나"
37777,18830,"컵"
37778,18830,"사과"
37779,18831,"사과"
37780,18831,"컵"
37781,18832,"컵"
37782,18832,"바나나"
37783,18833,"컵"
37784,18833,"사과"
37785,18834,"컵"
37786,18835,"컵"
37787,18835,"바나나"
37788,18836,"바나나"
37789,18836,"컵"
37790,18837,"사과"
37791,18837,"컵"
37792,18837,"바나나"
37793,18838,"사과"
37794,18838,"바나나"
37795,18839,"컵"
37796,18839,"사과"
37797,18839,"바나나"
37798,18840,"컵"
37799,18841,"사과"
37800,18842,"컵"
37801,18842,"바나나"
37802,18842,"사과"
37803,18843,"사과"
37804,18843,"컵"
37805,18844,"컵"
37806,18845,"바나나"
37807,18845,"사과"
37808,18846,"컵"
37809,18846,"사과"
37810,18846,"바나나"
37811,18847,"컵"
37812,18847,"바나나"
37813,18848,"사과"
37814,18848,"컵"
37815,18849,"바나나"
37816,18849,"사과"
37817,18850,"사과"
37818,18851,"사과"
37819,18852,"사과"
37820,18852,"바나나"
37821,18852,"컵"
37822,18853,"컵"
37823,18853,"사과"
37824,18854,"바나나"
37825,18854,"컵"
37826,18854,"사과"
37827,18855,"바나나"
37828,18855,"사과"
37829,18855,"컵"
37830,18856,"바나나"
37831,18857,"컵"
37832,18858,"바나나"
37833,18858,"컵"
37834,18858,"사과"
37835,18859,"컵"
37836,18859,"바나나"
37837,18859,"사과"
37838,18860,"사과"
37839,18860,"바나나"
37840,18860,"컵"
37841,18861,"바나나"
37842,18861,"사과"
37843,18861,"컵"
37844,18862,"바나나"
37845,18862,"사과"
37846,18863,"사과"
37847,18863,"바나나"
37848,18863,"컵"
37849,18864,"컵"
37850,18864,"사과"
37851,18864,"바나나"
37852,18865,"사과"
37853,18865,"컵"
37854,18865,"바나나"
37855,18866,"컵"
37856,18866,"사과"
37857,18866,"바나나"
37858,18867,"컵"
37859,18867,"사과"
37860,18867,"바나나"
37861,18868,"바나나"
37862,18868,"컵"
37863,18868,"사과"
37864,18869,"바나나"
37865,18869,"사과"
37866,18869,"컵"
37867,18870,"컵"
37868,18870,"바나나"
37869,18870,"사과"
37870,18871,"바나나"
37871,18872,"바나나"
37872,18872,"컵"
37873,18873,"사과"
37874,18873,"바나나"
37875,18873,"컵"
37876,18874,"사과"
37877,18874,"컵"
37878,18874,"바나나"
37879,18875,"사과"
37880,18875,"바나나"
37881,18875,"컵"
37882,18876,"바나나"
37883,18876,"사과"
37884,18877,"사과"
37885,18877,"컵"
37886,18878,"바나나"
37887,18878,"컵"
37888,18878,"사과"
37889,18879,"사과"
37890,18879,"바나나"
37891,18879,"컵"
37892,18880,"사과"
37893,18880,"바나나"
37894,18880,"컵"
37895,18881,"컵"
37896,18882,"사과"
37897,18882,"바나나"
37898,18883,"바나나"
37899,18883,"사과"
37900,18884,"바나나"
37901,18884,"사과"
37902,18885,"사과"
37903,18885,"컵"
37904,18886,"컵"
37905,18886,"바나나"
37906,18887,"바나나"
37907,18888,"사과"
37908,18888,"컵"
37909,18889,"사과"
37910,18889,"바나나"
37911,18890,"바나나"
37912,18890,"사과"
37913,18890,"컵"
37914,18891,"바나나"
37915,18892,"사과"
37916,18892,"바나나"
37917,18892,"컵"
37918,18893,"컵"
37919,18893,"바나나"
37920,18893,"사과"
37921,18894,"사과"
37922,18894,"바나나"
37923,18895,"바나나"
37924,18895,"사과"
37925,18896,"사과"
37926,18896,"컵"
37927,18896,"바나나"
37928,18897,"컵"
37929,18898,"사과"
37930,18899,"컵"
37931,18899,"사과"
37932,18899,"바나나"
37933,18900,"컵"
37934,18900,"사과"
37935,18901,"바나나"
37936,18901,"컵"
37937,18902,"바나나"
37938,18902,"컵"
37939,18902,"사과"
37940,18903,"사과"
37941,18903,"바나나"
37942,18904,"바나나"
37943,18904,"사과"
37944,18905,"컵"
37945,18905,"사과"
37946,18905,"바나나"
37947,18906,"바나나"
37948,18906,"컵"
37949,18906,"사과"
37950,18907,"컵"
37951,18907,"사과"
37952,18908,"컵"
37953,18909,"컵"
37954,18909,"사과"
37955,18909,"바나나"
37956,18910,"바나나"
37957,18910,"사과"
37958,18910,"컵"
37959,18911,"바나나"
37960,18911,"사과"
37961,18912,"바나나"
37962,18912,"사과"
37963,18912,"컵"
37964,18913,"컵"
37965,18913,"바나나"
37966,18913,"사과"
37967,18914,"바나나"
37968,18914,"컵"
37969,18915,"컵"
37970,18916,"컵"
37971,18917,"바나나"
37972,18917,"사과"
37973,18918,"사과"
37974,18919,"컵"
37975,18919,"바나나"
37976,18919,"사과"
37977,18920,"컵"
37978,18920,"바나나"
37979,18920,"사과"
37980,18921,"컵"
37981,18921,"사과"
37982,18921,"바나나"
37983,18922,"바나나"
37984,18922,"컵"
37985,18923,"컵"
37986,18923,"바나나"
37987,18924,"바나나"
37988,18924,"컵"
37989,18925,"사과"
37990,18926,"바나나"
37991,18927,"사과"
37992,18928,"바나나"
37993,18929,"사과"
37994,18930,"사과"
37995,18930,"컵"
37996,18930,"바나나"
37997,18931,"사과"
37998,18931,"바나나"
37999,18932,"바나나"
38000,18932,"사과"
38001,18932,"컵"
38002,18933,"바나나"
38003,18933,"컵"
38004,18933,"사과"
38005,18934,"바나나"
38006,18935,"사과"
38007,18935,"컵"
38008,18936,"컵"
38009,18936,"바나나"
38010,18937,"사과"
38011,18937,"바나나"
38012,18937,"컵"
38013,18938,"컵"
38014,18938,"사과"
38015,18938,"바나나"
38016,18939,"사과"
38017,18939,"바나나"
38018,18940,"바나나"
38019,18940,"사과"
38020,18941,"바나나"
38021,18942,"컵"
38022,18942,"사과"
38023,18942,"바나나"
38024,18943,"바나나"
38025,18943,"사과"
38026,18943,"컵"
38027,18944,"사과"
38028,18945,"컵"
38029,18946,"바나나"
38030,18946,"컵"
38031,18946,"사과"
38032,18947,"컵"
38033,18948,"컵"
38034,18949,"컵"
38035,18949,"사과"
38036,18950,"컵"
38037,18950,"사과"
38038,18951,"사과"
38039,18952,"바나나"
38040,18952,"사과"
38041,18952,"컵"
38042,18953,"컵"
38043,18954,"컵"
38044,18954,"바나나"
38045,18954,"사과"
38046,18955,"바나나"
38047,18955,"사과"
38048,18955,"컵"
38049,18956,"사과"
38050,18957,"컵"
38051,18958,"사과"
38052,18958,"컵"
38053,18959,"바나나"
38054,18959,"컵"
38055,18959,"사과"
38056,18960,"컵"
38057,18960,"사과"
38058,18960,"바나나"
38059,18961,"컵"
38060,18962,"바나나"
38061,18962,"컵"
38062,18962,"사과"
38063,18963,"바나나"
38064,18963,"사과"
38065,18963,"컵"
38066,18964,"컵"
38067,18964,"사과"
38068,18965,"바나나"
38069,18965,"컵"
38070,18966,"컵"
38071,18967,"컵"
38072,18967,"사과"
38073,18967,"바나나"
38074,18968,"사과"
38075,18969,"바나나"
38076,18969,"사과"
38077,18970,"사과"
38078,18971,"사과"
38079,18971,"컵"
