pay_id,pay_time,cart_id
28016,2021-06-10 20:30:56,28016
28017,2021-06-10 12:44:07,28017
28018,2021-06-10 19:52:29,28018
28019,2021-06-10 11:51:02,28019
28020,2021-06-10 17:04:26,28020
28021,2021-06-10 19:52:56,28021
28022,2021-06-10 13:52:58,28022
28023,2021-06-10 12:43:31,28023
28024,2021-06-10 19:45:53,28024
28025,2021-06-10 16:59:33,28025
28026,2021-06-10 16:38:01,28026
28027,2021-06-10 18:39:06,28027
28028,2021-06-11 14:30:14,28028
28029,2021-06-11 14:49:26,28029
28030,2021-06-11 17:18:16,28030
28031,2021-06-11 15:25:43,28031
28032,2021-06-11 18:50:50,28032
28033,2021-06-11 09:55:24,28033
28034,2021-06-11 09:37:01,28034
28035,2021-06-11 13:12:20,28035
28036,2021-06-11 15:55:58,28036
28037,2021-06-11 19:41:39,28037
28038,2021-06-11 09:04:53,28038
28039,2021-06-11 10:06:17,28039
28040,2021-06-11 18:20:18,28040
28041,2021-06-11 20:48:53,28041
28042,2021-06-11 15:44:22,28042
28043,2021-06-11 12:49:18,28043
28044,2021-06-11 11:40:03,28044
28045,2021-06-11 16:53:00,28045
28046,2021-06-12 17:27:36,28046
28047,2021-06-12 18:25:06,28047
28048,2021-06-12 10:56:48,28048
28049,2021-06-12 10:58:36,28049
28050,2021-06-12 17:31:39,28050
28051,2021-06-12 20:34:11,28051
28052,2021-06-12 13:26:44,28052
28053,2021-06-12 10:09:13,28053
28054,2021-06-12 17:13:46,28054
28055,2021-06-12 18:23:58,28055
28056,2021-06-12 19:04:07,28056
28057,2021-06-12 20:06:18,28057
28058,2021-06-12 14:16:04,28058
28059,2021-06-12 20:11:26,28059
28060,2021-06-12 12:14:55,28060
28061,2021-06-13 14:45:04,28061
28062,2021-06-13 09:35:56,28062
28063,2021-06-13 13:20:45,28063
28064,2021-06-13 16:47:38,28064
28065,2021-06-13 09:26:02,28065
28066,2021-06-13 18:54:12,28066
28067,2021-06-13 16:07:26,28067
28068,2021-06-13 19:11:26,28068
28069,2021-06-13 15:38:01,28069
28070,2021-06-13 11:30:54,28070
28071,2021-06-13 20:00:49,28071
28072,2021-06-13 13:36:09,28072
28073,2021-06-13 17:37:18,28073
28074,2021-06-13 10:25:37,28074
28075,2021-06-13 09:15:18,28075
28076,2021-06-13 17:34:50,28076
28077,2021-06-13 14:20:06,28077
28078,2021-06-13 18:44:15,28078
28079,2021-06-13 18:39:29,28079
28080,2021-06-13 11:07:28,28080
28081,2021-06-13 11:37:37,28081
28082,2021-06-14 15:26:45,28082
28083,2021-06-14 19:40:17,28083
28084,2021-06-14 10:12:44,28084
28085,2021-06-14 16:48:39,28085
28086,2021-06-14 10:18:01,28086
28087,2021-06-14 11:02:01,28087
28088,2021-06-14 16:21:32,28088
28089,2021-06-14 14:21:17,28089
28090,2021-06-14 09:38:03,28090
28091,2021-06-14 13:10:12,28091
28092,2021-06-14 09:08:26,28092
28093,2021-06-14 14:17:13,28093
28094,2021-06-14 18:29:13,28094
28095,2021-06-14 18:59:27,28095
28096,2021-06-14 14:21:07,28096
28097,2021-06-14 14:50:29,28097
28098,2021-06-14 14:52:00,28098
28099,2021-06-14 16:04:36,28099
28100,2021-06-14 13:17:56,28100
28101,2021-06-14 10:44:00,28101
28102,2021-06-14 18:25:01,28102
28103,2021-06-14 17:01:46,28103
28104,2021-06-14 12:47:18,28104
28105,2021-06-14 20:35:46,28105
28106,2021-06-14 19:49:22,28106
28107,2021-06-14 12:08:40,28107
28108,2021-06-14 09:46:59,28108
28109,2021-06-14 20:35:02,28109
28110,2021-06-15 10:21:58,28110
28111,2021-06-15 18:33:08,28111
28112,2021-06-15 18:19:05,28112
28113,2021-06-15 19:14:53,28113
28114,2021-06-15 14:02:54,28114
28115,2021-06-15 09:22:24,28115
28116,2021-06-16 19:41:09,28116
28117,2021-06-16 14:54:47,28117
28118,2021-06-16 16:24:01,28118
28119,2021-06-16 16:08:49,28119
28120,2021-06-16 14:02:42,28120
28121,2021-06-16 11:21:49,28121
28122,2021-06-16 09:14:07,28122
28123,2021-06-16 18:35:25,28123
28124,2021-06-16 16:31:58,28124
28125,2021-06-16 18:45:36,28125
28126,2021-06-16 15:05:46,28126
28127,2021-06-16 13:17:01,28127
28128,2021-06-16 14:28:23,28128
28129,2021-06-16 12:24:39,28129
28130,2021-06-16 18:53:13,28130
28131,2021-06-16 12:53:33,28131
28132,2021-06-16 11:23:42,28132
28133,2021-06-16 19:50:55,28133
28134,2021-06-16 18:02:10,28134
28135,2021-06-16 19:06:11,28135
28136,2021-06-17 16:18:49,28136
28137,2021-06-17 12:11:48,28137
28138,2021-06-17 11:34:40,28138
28139,2021-06-17 15:50:06,28139
28140,2021-06-17 10:59:45,28140
28141,2021-06-17 14:35:55,28141
28142,2021-06-17 11:00:20,28142
28143,2021-06-17 18:52:54,28143
28144,2021-06-17 20:59:16,28144
28145,2021-06-17 17:06:42,28145
28146,2021-06-17 19:38:36,28146
28147,2021-06-17 13:17:24,28147
28148,2021-06-17 15:23:13,28148
28149,2021-06-17 13:37:29,28149
28150,2021-06-17 14:21:26,28150
28151,2021-06-17 12:29:07,28151
28152,2021-06-17 11:43:14,28152
28153,2021-06-17 17:01:40,28153
28154,2021-06-17 10:30:58,28154
28155,2021-06-17 15:47:54,28155
28156,2021-06-17 20:08:18,28156
28157,2021-06-17 16:34:43,28157
28158,2021-06-17 09:20:11,28158
28159,2021-06-17 10:43:06,28159
28160,2021-06-17 09:24:55,28160
28161,2021-06-18 12:16:31,28161
28162,2021-06-18 11:53:49,28162
28163,2021-06-18 18:17:02,28163
28164,2021-06-18 12:38:38,28164
28165,2021-06-18 13:29:09,28165
28166,2021-06-18 19:39:11,28166
28167,2021-06-18 15:09:12,28167
28168,2021-06-19 12:58:29,28168
28169,2021-06-19 10:30:22,28169
28170,2021-06-19 14:37:56,28170
28171,2021-06-19 17:26:39,28171
28172,2021-06-19 20:21:05,28172
28173,2021-06-19 12:05:15,28173
28174,2021-06-19 18:04:13,28174
28175,2021-06-19 16:23:26,28175
28176,2021-06-19 09:48:05,28176
28177,2021-06-19 10:52:10,28177
28178,2021-06-19 12:24:09,28178
28179,2021-06-19 18:51:58,28179
28180,2021-06-19 18:13:45,28180
28181,2021-06-19 10:08:36,28181
28182,2021-06-19 10:35:05,28182
28183,2021-06-19 15:56:29,28183
28184,2021-06-19 12:58:25,28184
28185,2021-06-19 10:48:13,28185
28186,2021-06-19 13:03:51,28186
28187,2021-06-19 13:20:54,28187
28188,2021-06-19 10:57:01,28188
28189,2021-06-19 19:02:49,28189
28190,2021-06-19 09:58:20,28190
28191,2021-06-19 17:25:56,28191
28192,2021-06-19 17:49:57,28192
28193,2021-06-19 16:36:37,28193
28194,2021-06-19 13:23:23,28194
28195,2021-06-19 11:52:55,28195
28196,2021-06-19 17:07:54,28196
28197,2021-06-20 18:35:04,28197
28198,2021-06-20 10:12:56,28198
28199,2021-06-20 13:08:11,28199
28200,2021-06-20 12:30:07,28200
28201,2021-06-20 10:09:36,28201
28202,2021-06-20 16:48:06,28202
28203,2021-06-20 14:24:13,28203
28204,2021-06-20 12:35:50,28204
28205,2021-06-20 15:15:13,28205
28206,2021-06-20 12:15:15,28206
28207,2021-06-20 10:54:46,28207
28208,2021-06-20 14:03:08,28208
28209,2021-06-20 16:45:56,28209
28210,2021-06-20 11:45:23,28210
28211,2021-06-20 13:04:41,28211
28212,2021-06-20 09:42:46,28212
28213,2021-06-20 10:26:55,28213
28214,2021-06-20 13:33:05,28214
28215,2021-06-20 11:17:18,28215
28216,2021-06-20 17:08:17,28216
28217,2021-06-20 14:48:58,28217
28218,2021-06-20 10:15:53,28218
28219,2021-06-21 09:59:25,28219
28220,2021-06-21 09:17:11,28220
28221,2021-06-21 13:35:13,28221
28222,2021-06-21 19:20:40,28222
28223,2021-06-21 20:37:32,28223
28224,2021-06-21 13:07:12,28224
28225,2021-06-21 19:04:01,28225
28226,2021-06-21 20:12:11,28226
28227,2021-06-21 11:09:12,28227
28228,2021-06-21 10:57:45,28228
28229,2021-06-21 16:48:31,28229
28230,2021-06-21 13:04:03,28230
28231,2021-06-21 19:44:43,28231
28232,2021-06-21 17:26:32,28232
28233,2021-06-21 12:03:56,28233
28234,2021-06-21 20:54:51,28234
28235,2021-06-21 18:34:04,28235
28236,2021-06-21 14:30:02,28236
28237,2021-06-21 19:31:12,28237
28238,2021-06-21 09:52:17,28238
28239,2021-06-21 20:24:34,28239
28240,2021-06-21 18:06:27,28240
28241,2021-06-22 09:36:15,28241
28242,2021-06-22 17:35:10,28242
28243,2021-06-22 19:02:08,28243
28244,2021-06-22 17:10:53,28244
28245,2021-06-22 13:26:38,28245
28246,2021-06-22 19:41:48,28246
28247,2021-06-22 09:05:00,28247
28248,2021-06-22 13:38:51,28248
28249,2021-06-22 18:07:46,28249
28250,2021-06-22 12:01:15,28250
28251,2021-06-22 09:10:18,28251
28252,2021-06-22 09:35:57,28252
28253,2021-06-22 15:44:46,28253
28254,2021-06-22 20:24:25,28254
28255,2021-06-22 15:05:44,28255
28256,2021-06-22 12:34:20,28256
28257,2021-06-22 15:48:23,28257
28258,2021-06-22 18:43:25,28258
28259,2021-06-22 17:10:01,28259
28260,2021-06-22 13:51:14,28260
28261,2021-06-22 10:53:30,28261
28262,2021-06-22 17:23:16,28262
28263,2021-06-23 09:04:16,28263
28264,2021-06-23 10:08:51,28264
28265,2021-06-23 19:38:00,28265
28266,2021-06-23 10:32:55,28266
28267,2021-06-23 12:41:46,28267
28268,2021-06-23 13:35:42,28268
28269,2021-06-23 13:09:15,28269
28270,2021-06-23 13:27:10,28270
28271,2021-06-23 17:28:06,28271
28272,2021-06-23 20:20:52,28272
28273,2021-06-23 19:16:29,28273
28274,2021-06-23 19:20:18,28274
28275,2021-06-23 10:24:36,28275
28276,2021-06-23 15:20:58,28276
28277,2021-06-23 19:02:39,28277
28278,2021-06-23 19:58:52,28278
28279,2021-06-23 16:04:36,28279
28280,2021-06-23 14:06:29,28280
28281,2021-06-23 17:26:07,28281
28282,2021-06-24 19:55:11,28282
28283,2021-06-24 12:02:38,28283
28284,2021-06-24 18:09:34,28284
28285,2021-06-24 10:39:33,28285
28286,2021-06-24 15:42:50,28286
28287,2021-06-24 17:33:40,28287
28288,2021-06-24 09:32:49,28288
28289,2021-06-24 11:23:54,28289
28290,2021-06-24 10:41:15,28290
28291,2021-06-24 20:29:20,28291
28292,2021-06-24 11:48:01,28292
28293,2021-06-24 17:33:27,28293
28294,2021-06-24 15:32:08,28294
28295,2021-06-24 18:39:36,28295
28296,2021-06-24 13:33:47,28296
28297,2021-06-24 12:15:25,28297
28298,2021-06-24 18:08:02,28298
28299,2021-06-24 19:22:54,28299
28300,2021-06-24 16:08:29,28300
28301,2021-06-24 10:25:03,28301
28302,2021-06-24 14:28:35,28302
28303,2021-06-24 14:34:29,28303
28304,2021-06-24 17:31:17,28304
28305,2021-06-25 15:42:03,28305
28306,2021-06-25 17:39:21,28306
28307,2021-06-25 13:00:25,28307
28308,2021-06-25 14:10:37,28308
28309,2021-06-25 20:37:14,28309
28310,2021-06-25 09:24:30,28310
28311,2021-06-25 17:34:49,28311
28312,2021-06-25 12:44:48,28312
28313,2021-06-25 17:33:31,28313
28314,2021-06-25 15:18:39,28314
28315,2021-06-25 16:09:11,28315
28316,2021-06-25 15:28:56,28316
28317,2021-06-25 13:21:55,28317
28318,2021-06-25 18:00:48,28318
28319,2021-06-25 17:46:01,28319
28320,2021-06-25 10:00:42,28320
28321,2021-06-25 20:09:55,28321
28322,2021-06-25 20:09:13,28322
28323,2021-06-25 11:02:38,28323
28324,2021-06-25 14:35:25,28324
28325,2021-06-25 09:08:42,28325
28326,2021-06-25 17:45:18,28326
28327,2021-06-26 17:33:03,28327
28328,2021-06-26 18:12:48,28328
28329,2021-06-26 17:03:37,28329
28330,2021-06-26 13:01:36,28330
28331,2021-06-26 13:27:24,28331
28332,2021-06-27 16:10:39,28332
28333,2021-06-27 21:01:16,28333
28334,2021-06-27 11:34:49,28334
28335,2021-06-27 09:44:14,28335
28336,2021-06-27 13:57:25,28336
28337,2021-06-27 15:41:53,28337
28338,2021-06-28 18:44:25,28338
28339,2021-06-28 12:46:19,28339
28340,2021-06-28 20:31:44,28340
28341,2021-06-28 11:02:39,28341
28342,2021-06-28 15:22:20,28342
28343,2021-06-28 18:55:16,28343
28344,2021-06-28 10:51:22,28344
28345,2021-06-29 19:33:29,28345
28346,2021-06-29 12:22:00,28346
28347,2021-06-29 14:24:13,28347
28348,2021-06-29 14:40:52,28348
28349,2021-06-29 15:53:42,28349
28350,2021-06-29 11:45:53,28350
28351,2021-06-29 09:47:15,28351
28352,2021-06-29 18:02:36,28352
28353,2021-06-29 12:23:34,28353
28354,2021-06-29 19:42:43,28354
28355,2021-06-29 16:00:47,28355
28356,2021-06-29 11:59:32,28356
28357,2021-06-29 12:25:21,28357
28358,2021-06-29 17:37:31,28358
28359,2021-06-29 15:51:07,28359
28360,2021-06-29 19:44:10,28360
28361,2021-06-29 16:40:51,28361
28362,2021-06-29 17:55:21,28362
28363,2021-06-30 18:18:03,28363
28364,2021-06-30 15:15:51,28364
28365,2021-06-30 14:56:12,28365
28366,2021-06-30 16:29:35,28366
28367,2021-06-30 17:22:04,28367
28368,2021-06-30 09:28:32,28368
28369,2021-06-30 17:44:50,28369
28370,2021-06-30 14:43:30,28370
28371,2021-06-30 19:41:21,28371
28372,2021-06-30 20:44:18,28372
28373,2021-06-30 15:33:42,28373
28374,2021-06-30 20:55:02,28374
28375,2021-06-30 14:20:13,28375
28376,2021-06-30 12:08:03,28376
28377,2021-06-30 11:47:45,28377
28378,2021-06-30 20:03:18,28378
28379,2021-06-30 14:24:31,28379
28380,2021-06-30 14:00:50,28380
28381,2021-06-30 15:41:31,28381
28382,2021-06-30 16:33:57,28382
28383,2021-06-30 18:45:19,28383
28384,2021-06-30 19:40:51,28384
28385,2021-06-30 15:54:33,28385
28386,2021-06-30 12:15:18,28386
28387,2021-06-30 12:53:20,28387
28388,2021-06-30 12:07:53,28388
28389,2021-06-30 09:27:43,28389
28390,2021-06-30 11:11:12,28390
28391,2021-06-30 16:17:40,28391
28392,2021-07-01 09:14:54,28392
28393,2021-07-01 12:02:42,28393
28394,2021-07-01 19:58:02,28394
28395,2021-07-01 15:49:17,28395
28396,2021-07-01 15:29:25,28396
28397,2021-07-01 19:43:28,28397
28398,2021-07-01 11:53:49,28398
28399,2021-07-01 14:48:58,28399
28400,2021-07-01 10:54:55,28400
28401,2021-07-01 18:24:10,28401
28402,2021-07-02 19:07:35,28402
28403,2021-07-02 15:37:59,28403
28404,2021-07-02 17:20:09,28404
28405,2021-07-02 17:50:39,28405
28406,2021-07-02 14:34:40,28406
28407,2021-07-02 13:22:57,28407
28408,2021-07-02 11:27:45,28408
28409,2021-07-02 20:04:32,28409
28410,2021-07-02 11:40:17,28410
28411,2021-07-02 18:30:56,28411
28412,2021-07-02 15:14:23,28412
28413,2021-07-02 17:55:54,28413
28414,2021-07-02 19:29:51,28414
28415,2021-07-02 12:23:00,28415
28416,2021-07-02 17:40:43,28416
28417,2021-07-02 10:55:03,28417
28418,2021-07-02 11:29:51,28418
28419,2021-07-02 17:43:18,28419
28420,2021-07-02 16:54:58,28420
28421,2021-07-02 11:21:41,28421
28422,2021-07-02 14:46:27,28422
28423,2021-07-02 12:44:27,28423
28424,2021-07-02 19:52:07,28424
28425,2021-07-02 13:39:33,28425
28426,2021-07-02 12:58:22,28426
28427,2021-07-02 10:45:51,28427
28428,2021-07-02 10:44:26,28428
28429,2021-07-02 09:35:31,28429
28430,2021-07-02 14:59:02,28430
28431,2021-07-03 19:29:47,28431
28432,2021-07-03 12:33:52,28432
28433,2021-07-03 19:58:45,28433
28434,2021-07-03 16:15:56,28434
28435,2021-07-03 10:40:15,28435
28436,2021-07-03 19:29:02,28436
28437,2021-07-03 17:39:02,28437
28438,2021-07-03 15:21:00,28438
28439,2021-07-03 20:13:04,28439
28440,2021-07-03 11:49:43,28440
28441,2021-07-03 15:02:27,28441
28442,2021-07-03 16:06:03,28442
28443,2021-07-03 12:14:20,28443
28444,2021-07-03 11:47:34,28444
28445,2021-07-03 13:52:28,28445
28446,2021-07-03 15:23:43,28446
28447,2021-07-03 17:40:32,28447
28448,2021-07-03 20:26:57,28448
28449,2021-07-03 10:40:36,28449
28450,2021-07-03 11:15:35,28450
28451,2021-07-03 14:29:31,28451
28452,2021-07-03 20:13:03,28452
28453,2021-07-04 14:50:17,28453
28454,2021-07-04 12:19:18,28454
28455,2021-07-04 17:15:07,28455
28456,2021-07-04 12:17:41,28456
28457,2021-07-04 12:03:17,28457
28458,2021-07-04 09:10:26,28458
28459,2021-07-04 18:02:10,28459
28460,2021-07-04 12:47:53,28460
28461,2021-07-04 20:01:14,28461
28462,2021-07-04 17:34:22,28462
28463,2021-07-04 19:27:01,28463
28464,2021-07-04 15:00:26,28464
28465,2021-07-04 17:22:11,28465
28466,2021-07-04 10:16:07,28466
28467,2021-07-04 15:07:29,28467
28468,2021-07-04 14:36:50,28468
28469,2021-07-04 18:52:19,28469
28470,2021-07-04 18:52:00,28470
28471,2021-07-04 15:35:46,28471
28472,2021-07-04 11:04:37,28472
28473,2021-07-04 14:43:57,28473
28474,2021-07-04 16:05:14,28474
28475,2021-07-05 10:21:32,28475
28476,2021-07-05 10:43:33,28476
28477,2021-07-05 09:54:22,28477
28478,2021-07-05 16:40:45,28478
28479,2021-07-05 14:46:15,28479
28480,2021-07-05 09:20:15,28480
28481,2021-07-05 12:18:06,28481
28482,2021-07-05 19:40:18,28482
28483,2021-07-05 17:36:56,28483
28484,2021-07-05 20:08:47,28484
28485,2021-07-05 14:53:19,28485
28486,2021-07-05 17:58:40,28486
28487,2021-07-05 20:25:16,28487
28488,2021-07-05 13:08:43,28488
28489,2021-07-05 12:07:41,28489
28490,2021-07-05 20:53:45,28490
28491,2021-07-05 19:23:41,28491
28492,2021-07-05 14:23:48,28492
28493,2021-07-05 18:24:26,28493
28494,2021-07-05 10:19:51,28494
28495,2021-07-05 16:05:43,28495
28496,2021-07-06 15:13:24,28496
28497,2021-07-06 17:32:58,28497
28498,2021-07-06 14:06:55,28498
28499,2021-07-06 12:14:27,28499
28500,2021-07-06 17:26:49,28500
28501,2021-07-06 19:56:52,28501
28502,2021-07-06 11:07:00,28502
28503,2021-07-06 10:38:46,28503
28504,2021-07-07 15:25:47,28504
28505,2021-07-07 18:53:29,28505
28506,2021-07-07 20:38:50,28506
28507,2021-07-07 10:04:14,28507
28508,2021-07-07 11:20:18,28508
28509,2021-07-07 17:03:53,28509
28510,2021-07-07 09:10:00,28510
28511,2021-07-07 18:52:18,28511
28512,2021-07-07 11:43:37,28512
28513,2021-07-07 20:57:41,28513
28514,2021-07-07 14:58:13,28514
28515,2021-07-07 12:51:49,28515
28516,2021-07-08 09:35:38,28516
28517,2021-07-08 17:22:07,28517
28518,2021-07-08 18:48:47,28518
28519,2021-07-08 15:41:57,28519
28520,2021-07-08 11:22:58,28520
28521,2021-07-08 11:23:56,28521
28522,2021-07-08 17:06:38,28522
28523,2021-07-08 18:00:43,28523
28524,2021-07-08 20:55:14,28524
28525,2021-07-08 15:27:59,28525
28526,2021-07-08 10:54:06,28526
28527,2021-07-08 10:55:59,28527
28528,2021-07-08 16:41:38,28528
28529,2021-07-09 11:04:32,28529
28530,2021-07-09 12:15:50,28530
28531,2021-07-09 13:19:36,28531
28532,2021-07-09 15:54:17,28532
28533,2021-07-09 12:24:51,28533
28534,2021-07-09 11:12:03,28534
28535,2021-07-09 17:04:59,28535
28536,2021-07-09 13:59:16,28536
28537,2021-07-09 12:33:01,28537
28538,2021-07-09 11:57:06,28538
28539,2021-07-09 11:02:27,28539
28540,2021-07-09 13:45:02,28540
28541,2021-07-09 19:48:33,28541
28542,2021-07-09 13:41:19,28542
28543,2021-07-09 16:27:03,28543
28544,2021-07-09 15:05:47,28544
28545,2021-07-09 14:51:22,28545
28546,2021-07-09 20:36:57,28546
28547,2021-07-09 11:39:04,28547
28548,2021-07-09 15:34:11,28548
28549,2021-07-09 20:13:30,28549
28550,2021-07-09 20:02:18,28550
28551,2021-07-09 16:32:49,28551
28552,2021-07-09 19:44:34,28552
28553,2021-07-10 13:00:00,28553
28554,2021-07-10 11:01:42,28554
28555,2021-07-10 10:54:33,28555
28556,2021-07-10 14:56:18,28556
28557,2021-07-10 11:12:00,28557
28558,2021-07-10 12:56:45,28558
28559,2021-07-10 13:47:23,28559
28560,2021-07-10 18:42:43,28560
28561,2021-07-10 10:01:00,28561
28562,2021-07-10 16:03:55,28562
28563,2021-07-10 20:37:33,28563
28564,2021-07-10 20:59:50,28564
28565,2021-07-10 10:27:30,28565
28566,2021-07-10 11:31:18,28566
28567,2021-07-10 12:54:02,28567
28568,2021-07-10 12:56:32,28568
28569,2021-07-10 10:17:03,28569
28570,2021-07-10 17:08:57,28570
28571,2021-07-10 13:41:24,28571
28572,2021-07-11 18:55:32,28572
28573,2021-07-11 13:44:48,28573
28574,2021-07-11 19:55:26,28574
28575,2021-07-11 14:16:04,28575
28576,2021-07-11 15:43:14,28576
28577,2021-07-11 12:36:30,28577
28578,2021-07-11 15:21:50,28578
28579,2021-07-11 19:41:23,28579
28580,2021-07-11 12:56:36,28580
28581,2021-07-11 11:04:52,28581
28582,2021-07-11 18:32:28,28582
28583,2021-07-12 11:54:54,28583
28584,2021-07-12 15:16:36,28584
28585,2021-07-12 15:55:04,28585
28586,2021-07-12 11:25:07,28586
28587,2021-07-12 19:15:05,28587
28588,2021-07-12 10:22:04,28588
28589,2021-07-12 10:38:55,28589
28590,2021-07-12 16:25:33,28590
28591,2021-07-12 11:19:07,28591
28592,2021-07-12 17:32:18,28592
28593,2021-07-12 14:29:51,28593
28594,2021-07-12 17:02:30,28594
28595,2021-07-12 17:06:09,28595
28596,2021-07-12 18:41:31,28596
28597,2021-07-12 14:39:46,28597
28598,2021-07-12 12:47:37,28598
28599,2021-07-12 11:52:00,28599
28600,2021-07-12 15:12:44,28600
28601,2021-07-12 13:17:55,28601
28602,2021-07-12 19:42:47,28602
28603,2021-07-12 20:47:39,28603
28604,2021-07-12 20:13:49,28604
28605,2021-07-12 13:22:32,28605
28606,2021-07-12 10:59:58,28606
28607,2021-07-12 10:59:18,28607
28608,2021-07-12 13:31:23,28608
28609,2021-07-12 14:03:02,28609
28610,2021-07-12 13:57:59,28610
28611,2021-07-12 21:00:14,28611
28612,2021-07-13 09:47:13,28612
28613,2021-07-13 18:31:11,28613
28614,2021-07-13 16:58:41,28614
28615,2021-07-13 16:43:37,28615
28616,2021-07-13 16:35:16,28616
28617,2021-07-13 20:58:08,28617
28618,2021-07-13 15:03:31,28618
28619,2021-07-13 09:16:48,28619
28620,2021-07-13 16:07:15,28620
28621,2021-07-13 10:55:27,28621
28622,2021-07-13 20:49:35,28622
28623,2021-07-13 11:15:08,28623
28624,2021-07-13 18:01:44,28624
28625,2021-07-14 10:36:08,28625
28626,2021-07-14 19:13:00,28626
28627,2021-07-14 15:14:44,28627
28628,2021-07-14 17:17:53,28628
28629,2021-07-14 09:44:17,28629
28630,2021-07-14 15:03:39,28630
28631,2021-07-14 17:13:01,28631
28632,2021-07-14 12:52:08,28632
28633,2021-07-14 12:33:58,28633
28634,2021-07-14 13:12:19,28634
28635,2021-07-14 14:14:18,28635
28636,2021-07-14 18:27:50,28636
28637,2021-07-14 16:06:18,28637
28638,2021-07-15 15:33:05,28638
28639,2021-07-15 14:16:21,28639
28640,2021-07-15 16:14:13,28640
28641,2021-07-15 10:48:13,28641
28642,2021-07-15 12:08:46,28642
28643,2021-07-15 20:43:12,28643
28644,2021-07-15 17:23:50,28644
28645,2021-07-15 10:53:32,28645
28646,2021-07-15 11:54:58,28646
28647,2021-07-15 10:08:25,28647
28648,2021-07-15 12:46:56,28648
28649,2021-07-15 10:40:05,28649
28650,2021-07-15 13:12:22,28650
28651,2021-07-15 12:52:06,28651
28652,2021-07-15 14:50:51,28652
28653,2021-07-15 16:42:10,28653
28654,2021-07-15 11:23:32,28654
28655,2021-07-15 12:38:08,28655
28656,2021-07-15 17:27:38,28656
28657,2021-07-15 09:15:02,28657
28658,2021-07-15 10:53:22,28658
28659,2021-07-15 19:02:49,28659
28660,2021-07-15 16:04:26,28660
28661,2021-07-15 19:41:45,28661
28662,2021-07-15 10:14:01,28662
28663,2021-07-15 13:17:29,28663
28664,2021-07-15 18:42:00,28664
28665,2021-07-15 12:51:58,28665
28666,2021-07-16 15:01:58,28666
28667,2021-07-16 18:27:10,28667
28668,2021-07-16 13:29:54,28668
28669,2021-07-16 14:59:52,28669
28670,2021-07-16 10:50:01,28670
28671,2021-07-16 13:50:20,28671
28672,2021-07-16 19:58:08,28672
28673,2021-07-16 19:34:40,28673
28674,2021-07-16 11:25:22,28674
28675,2021-07-16 14:10:03,28675
28676,2021-07-16 17:52:37,28676
28677,2021-07-16 19:19:55,28677
28678,2021-07-16 14:13:44,28678
28679,2021-07-16 14:31:08,28679
28680,2021-07-16 12:08:29,28680
28681,2021-07-16 15:40:10,28681
28682,2021-07-16 17:23:26,28682
28683,2021-07-16 14:28:41,28683
28684,2021-07-16 09:59:02,28684
28685,2021-07-16 09:26:24,28685
28686,2021-07-16 14:29:06,28686
28687,2021-07-16 12:17:01,28687
28688,2021-07-16 13:31:35,28688
28689,2021-07-17 17:29:20,28689
28690,2021-07-17 19:24:06,28690
28691,2021-07-17 20:55:31,28691
28692,2021-07-17 18:14:33,28692
28693,2021-07-17 13:15:55,28693
28694,2021-07-17 13:21:37,28694
28695,2021-07-17 17:58:14,28695
28696,2021-07-17 09:25:54,28696
28697,2021-07-17 18:03:03,28697
28698,2021-07-17 14:12:34,28698
28699,2021-07-17 10:19:56,28699
28700,2021-07-17 11:24:26,28700
28701,2021-07-17 10:38:17,28701
28702,2021-07-17 16:47:21,28702
28703,2021-07-17 17:35:27,28703
28704,2021-07-17 18:31:44,28704
28705,2021-07-17 17:24:16,28705
28706,2021-07-17 12:46:21,28706
28707,2021-07-17 13:22:29,28707
28708,2021-07-17 10:41:18,28708
28709,2021-07-17 13:23:04,28709
28710,2021-07-17 10:16:11,28710
28711,2021-07-17 12:24:28,28711
28712,2021-07-17 11:22:19,28712
28713,2021-07-17 20:12:48,28713
28714,2021-07-17 13:53:57,28714
28715,2021-07-18 17:18:38,28715
28716,2021-07-18 19:37:15,28716
28717,2021-07-18 13:54:57,28717
28718,2021-07-18 15:49:04,28718
28719,2021-07-18 11:13:36,28719
28720,2021-07-18 11:04:40,28720
28721,2021-07-18 20:57:11,28721
28722,2021-07-18 14:56:29,28722
28723,2021-07-18 18:43:17,28723
28724,2021-07-18 16:26:22,28724
28725,2021-07-18 20:44:51,28725
28726,2021-07-18 16:48:58,28726
28727,2021-07-18 15:54:25,28727
28728,2021-07-18 18:04:20,28728
28729,2021-07-18 09:47:11,28729
28730,2021-07-19 14:10:24,28730
28731,2021-07-19 19:33:35,28731
28732,2021-07-19 17:34:13,28732
28733,2021-07-19 14:22:21,28733
28734,2021-07-19 18:52:24,28734
28735,2021-07-19 18:54:22,28735
28736,2021-07-19 17:12:50,28736
28737,2021-07-19 15:08:37,28737
28738,2021-07-19 15:32:17,28738
28739,2021-07-19 16:28:16,28739
28740,2021-07-19 12:29:34,28740
28741,2021-07-19 09:52:23,28741
28742,2021-07-19 20:29:21,28742
28743,2021-07-19 21:01:27,28743
28744,2021-07-19 11:17:48,28744
28745,2021-07-20 10:07:27,28745
28746,2021-07-20 17:06:26,28746
28747,2021-07-20 20:21:21,28747
28748,2021-07-20 15:57:51,28748
28749,2021-07-20 10:58:10,28749
28750,2021-07-20 18:26:38,28750
28751,2021-07-21 12:37:49,28751
