cart_id,customer_id,total_price
33730,33730,500
33731,33731,2000
33732,33732,3000
33733,33733,2500
33734,33734,1500
33735,33735,1500
33736,33736,3000
33737,33737,3000
33738,33738,2500
33739,33739,3000
33740,33740,1500
33741,33741,2000
33742,33742,500
33743,33743,1500
33744,33744,3000
33745,33745,2000
33746,33746,1500
33747,33747,3000
33748,33748,2500
33749,33749,500
33750,33750,500
33751,33751,3000
33752,33752,500
33753,33753,2500
33754,33754,3000
33755,33755,1500
33756,33756,1500
33757,33757,2000
33758,33758,1000
33759,33759,1500
33760,33760,3000
33761,33761,2500
33762,33762,2500
33763,33763,1000
33764,33764,1000
33765,33765,500
33766,33766,3000
33767,33767,3000
33768,33768,3000
33769,33769,3000
33770,33770,1500
33771,33771,500
33772,33772,1000
33773,33773,1500
33774,33774,2500
33775,33775,3000
33776,33776,2000
33777,33777,2500
33778,33778,3000
33779,33779,1000
33780,33780,1000
33781,33781,1000
33782,33782,1500
33783,33783,1500
33784,33784,1500
33785,33785,1000
33786,33786,2000
33787,33787,1500
33788,33788,3000
33789,33789,2000
33790,33790,500
33791,33791,1000
33792,33792,3000
33793,33793,3000
33794,33794,1500
33795,33795,1500
33796,33796,1000
33797,33797,3000
33798,33798,1000
33799,33799,1000
33800,33800,3000
33801,33801,500
33802,33802,1000
33803,33803,1500
33804,33804,3000
33805,33805,2000
33806,33806,1500
33807,33807,3000
33808,33808,3000
33809,33809,1500
33810,33810,3000
33811,33811,3000
33812,33812,3000
33813,33813,3000
33814,33814,500
33815,33815,500
33816,33816,2500
33817,33817,2000
33818,33818,500
33819,33819,2000
33820,33820,2000
33821,33821,1500
33822,33822,1000
33823,33823,1500
33824,33824,3000
33825,33825,2000
33826,33826,2000
33827,33827,2000
33828,33828,3000
33829,33829,3000
33830,33830,2000
33831,33831,1500
33832,33832,3000
33833,33833,1500
33834,33834,500
33835,33835,3000
33836,33836,2500
33837,33837,2000
33838,33838,3000
33839,33839,1500
33840,33840,1000
33841,33841,1000
33842,33842,3000
33843,33843,3000
33844,33844,3000
33845,33845,1000
33846,33846,1500
33847,33847,1500
33848,33848,2000
33849,33849,2500
33850,33850,1000
33851,33851,1500
33852,33852,1500
33853,33853,500
33854,33854,1500
33855,33855,1500
33856,33856,1500
33857,33857,1000
33858,33858,1500
33859,33859,3000
33860,33860,500
33861,33861,3000
33862,33862,3000
33863,33863,2500
33864,33864,3000
33865,33865,1500
33866,33866,1500
33867,33867,1500
33868,33868,2000
33869,33869,2000
33870,33870,500
33871,33871,3000
33872,33872,500
33873,33873,3000
33874,33874,1500
33875,33875,2500
33876,33876,3000
33877,33877,3000
33878,33878,500
33879,33879,2000
33880,33880,3000
33881,33881,3000
33882,33882,1000
33883,33883,3000
33884,33884,3000
33885,33885,1500
33886,33886,1500
33887,33887,2000
33888,33888,2500
33889,33889,3000
33890,33890,3000
33891,33891,3000
33892,33892,1000
33893,33893,2000
33894,33894,2500
33895,33895,2500
33896,33896,3000
33897,33897,3000
33898,33898,3000
33899,33899,500
33900,33900,3000
33901,33901,1500
33902,33902,500
33903,33903,3000
33904,33904,1500
33905,33905,3000
33906,33906,3000
33907,33907,2000
33908,33908,1500
33909,33909,1500
33910,33910,3000
33911,33911,3000
33912,33912,3000
33913,33913,2500
33914,33914,1000
33915,33915,1000
33916,33916,500
33917,33917,500
33918,33918,1500
33919,33919,3000
33920,33920,1500
33921,33921,1500
33922,33922,1500
33923,33923,1500
33924,33924,1500
33925,33925,1500
33926,33926,500
33927,33927,3000
33928,33928,1500
33929,33929,1500
33930,33930,3000
33931,33931,3000
33932,33932,3000
33933,33933,3000
33934,33934,2000
33935,33935,3000
33936,33936,2500
33937,33937,3000
33938,33938,3000
33939,33939,3000
33940,33940,2500
33941,33941,2500
33942,33942,3000
33943,33943,1000
33944,33944,3000
33945,33945,1500
33946,33946,2000
33947,33947,3000
33948,33948,1500
33949,33949,3000
33950,33950,2500
33951,33951,3000
33952,33952,3000
33953,33953,2000
33954,33954,3000
33955,33955,1500
33956,33956,2500
33957,33957,2000
33958,33958,2000
33959,33959,2500
33960,33960,2000
33961,33961,3000
33962,33962,3000
33963,33963,2500
33964,33964,3000
33965,33965,3000
33966,33966,3000
33967,33967,2000
33968,33968,2000
33969,33969,2500
33970,33970,3000
33971,33971,1500
33972,33972,1000
33973,33973,1000
33974,33974,3000
33975,33975,1000
33976,33976,1500
33977,33977,1000
33978,33978,3000
33979,33979,3000
33980,33980,500
33981,33981,1000
33982,33982,3000
33983,33983,1000
33984,33984,1000
33985,33985,2000
33986,33986,3000
33987,33987,2500
33988,33988,3000
33989,33989,3000
33990,33990,3000
33991,33991,1500
33992,33992,500
33993,33993,2500
33994,33994,2000
33995,33995,2500
33996,33996,3000
33997,33997,2500
33998,33998,3000
33999,33999,500
34000,34000,2000
34001,34001,2500
34002,34002,1500
34003,34003,1500
34004,34004,2000
34005,34005,2000
34006,34006,3000
34007,34007,3000
34008,34008,1000
34009,34009,2000
34010,34010,2500
34011,34011,1500
34012,34012,500
34013,34013,500
34014,34014,3000
34015,34015,1500
34016,34016,500
34017,34017,1500
34018,34018,1500
34019,34019,2000
34020,34020,2000
34021,34021,3000
34022,34022,1000
34023,34023,3000
34024,34024,2500
34025,34025,1500
34026,34026,3000
34027,34027,3000
34028,34028,3000
34029,34029,1000
34030,34030,2000
34031,34031,1000
34032,34032,3000
34033,34033,2000
34034,34034,3000
34035,34035,1000
34036,34036,2500
34037,34037,2500
34038,34038,3000
34039,34039,2000
34040,34040,3000
34041,34041,3000
34042,34042,3000
34043,34043,500
34044,34044,3000
34045,34045,2000
34046,34046,2500
34047,34047,2500
34048,34048,1500
34049,34049,1500
34050,34050,1500
34051,34051,1000
34052,34052,2000
34053,34053,3000
34054,34054,3000
34055,34055,3000
34056,34056,3000
34057,34057,2000
34058,34058,500
34059,34059,2000
34060,34060,500
34061,34061,3000
34062,34062,2500
34063,34063,3000
34064,34064,2500
34065,34065,3000
34066,34066,1500
34067,34067,3000
34068,34068,2000
34069,34069,3000
34070,34070,3000
34071,34071,1500
34072,34072,3000
34073,34073,500
34074,34074,3000
34075,34075,3000
34076,34076,1500
34077,34077,3000
34078,34078,3000
34079,34079,1000
34080,34080,500
34081,34081,2000
34082,34082,2500
34083,34083,3000
34084,34084,500
34085,34085,2500
34086,34086,3000
34087,34087,2000
34088,34088,2500
34089,34089,1000
34090,34090,3000
34091,34091,3000
34092,34092,500
34093,34093,1000
34094,34094,3000
34095,34095,3000
34096,34096,1000
34097,34097,500
34098,34098,2000
34099,34099,1000
34100,34100,3000
34101,34101,1000
34102,34102,1500
34103,34103,3000
34104,34104,2000
34105,34105,3000
34106,34106,1500
34107,34107,3000
34108,34108,500
34109,34109,1500
34110,34110,3000
34111,34111,1500
34112,34112,1000
34113,34113,3000
34114,34114,3000
34115,34115,1500
34116,34116,500
34117,34117,2500
34118,34118,1500
34119,34119,3000
34120,34120,1000
34121,34121,1500
34122,34122,2500
34123,34123,2500
34124,34124,1500
34125,34125,3000
34126,34126,3000
34127,34127,2000
34128,34128,1500
34129,34129,1500
34130,34130,3000
34131,34131,1500
34132,34132,3000
34133,34133,3000
34134,34134,1500
34135,34135,1000
34136,34136,3000
34137,34137,2500
34138,34138,1500
34139,34139,1500
34140,34140,2000
34141,34141,1500
34142,34142,1500
34143,34143,3000
34144,34144,3000
34145,34145,3000
34146,34146,3000
34147,34147,1000
34148,34148,1500
34149,34149,1500
34150,34150,1000
34151,34151,3000
34152,34152,2000
34153,34153,500
34154,34154,1000
34155,34155,1000
34156,34156,2500
34157,34157,2500
34158,34158,500
34159,34159,3000
34160,34160,2500
34161,34161,1000
34162,34162,1500
34163,34163,1000
34164,34164,500
34165,34165,3000
34166,34166,1000
34167,34167,2500
34168,34168,1000
34169,34169,3000
34170,34170,3000
34171,34171,3000
34172,34172,3000
34173,34173,3000
34174,34174,1500
34175,34175,3000
34176,34176,3000
34177,34177,3000
34178,34178,1500
34179,34179,3000
34180,34180,500
34181,34181,3000
34182,34182,1500
34183,34183,1500
34184,34184,3000
34185,34185,3000
34186,34186,2000
34187,34187,1500
34188,34188,1500
34189,34189,1500
34190,34190,500
34191,34191,500
34192,34192,1000
34193,34193,500
34194,34194,3000
34195,34195,2000
34196,34196,1000
34197,34197,500
34198,34198,1500
34199,34199,2500
34200,34200,3000
34201,34201,1000
34202,34202,2000
34203,34203,3000
34204,34204,3000
34205,34205,3000
34206,34206,2500
34207,34207,1500
34208,34208,500
34209,34209,2000
34210,34210,1500
34211,34211,3000
34212,34212,3000
34213,34213,3000
34214,34214,2000
34215,34215,3000
34216,34216,1500
34217,34217,3000
34218,34218,3000
34219,34219,1000
34220,34220,2500
34221,34221,1000
34222,34222,1000
34223,34223,3000
34224,34224,3000
34225,34225,1500
34226,34226,1000
34227,34227,1000
34228,34228,3000
34229,34229,1500
34230,34230,1500
34231,34231,1500
34232,34232,1500
34233,34233,2000
34234,34234,1000
34235,34235,3000
34236,34236,2500
34237,34237,3000
34238,34238,3000
34239,34239,3000
34240,34240,2000
34241,34241,500
34242,34242,1500
34243,34243,3000
34244,34244,500
34245,34245,1500
34246,34246,1000
34247,34247,500
34248,34248,500
34249,34249,1500
34250,34250,1500
34251,34251,500
34252,34252,1500
34253,34253,2500
34254,34254,2500
34255,34255,2500
34256,34256,3000
34257,34257,2000
34258,34258,1500
34259,34259,3000
34260,34260,1500
34261,34261,1500
34262,34262,2500
34263,34263,2500
34264,34264,2000
34265,34265,3000
34266,34266,1500
34267,34267,500
34268,34268,500
34269,34269,3000
34270,34270,3000
34271,34271,1500
34272,34272,3000
34273,34273,1500
34274,34274,1000
34275,34275,3000
34276,34276,1000
34277,34277,2500
34278,34278,3000
34279,34279,3000
34280,34280,3000
34281,34281,1000
34282,34282,3000
34283,34283,3000
34284,34284,3000
34285,34285,1500
34286,34286,1500
34287,34287,500
34288,34288,2000
34289,34289,1500
34290,34290,3000
34291,34291,3000
34292,34292,3000
34293,34293,500
34294,34294,1000
34295,34295,2500
34296,34296,1000
34297,34297,1500
34298,34298,1500
34299,34299,1500
34300,34300,1500
34301,34301,3000
34302,34302,2000
34303,34303,2500
34304,34304,3000
34305,34305,1000
34306,34306,3000
34307,34307,2500
34308,34308,3000
34309,34309,1500
34310,34310,3000
34311,34311,2000
34312,34312,1500
34313,34313,500
34314,34314,1500
34315,34315,3000
34316,34316,500
34317,34317,500
34318,34318,1500
34319,34319,3000
34320,34320,3000
34321,34321,1500
34322,34322,500
34323,34323,1500
34324,34324,2500
34325,34325,500
34326,34326,1000
34327,34327,500
34328,34328,3000
34329,34329,500
34330,34330,3000
34331,34331,1000
34332,34332,1500
34333,34333,3000
34334,34334,1500
34335,34335,3000
34336,34336,3000
34337,34337,1000
34338,34338,3000
34339,34339,500
34340,34340,2500
34341,34341,2000
34342,34342,2000
34343,34343,1500
34344,34344,1500
34345,34345,3000
34346,34346,3000
34347,34347,1500
34348,34348,1500
34349,34349,3000
34350,34350,2000
34351,34351,2500
34352,34352,1000
34353,34353,1500
34354,34354,1000
34355,34355,2000
34356,34356,1000
34357,34357,3000
34358,34358,3000
34359,34359,3000
34360,34360,3000
34361,34361,3000
34362,34362,2000
34363,34363,3000
34364,34364,1500
34365,34365,2500
34366,34366,1500
34367,34367,500
34368,34368,2500
34369,34369,2000
34370,34370,3000
34371,34371,1500
34372,34372,1000
34373,34373,500
34374,34374,3000
34375,34375,3000
34376,34376,500
34377,34377,1500
34378,34378,3000
34379,34379,500
34380,34380,3000
34381,34381,3000
34382,34382,1500
34383,34383,1000
34384,34384,1500
34385,34385,3000
34386,34386,3000
34387,34387,3000
34388,34388,3000
34389,34389,3000
34390,34390,1500
34391,34391,3000
34392,34392,500
34393,34393,1500
34394,34394,2000
34395,34395,500
34396,34396,500
34397,34397,2000
34398,34398,3000
34399,34399,500
34400,34400,3000
34401,34401,2000
34402,34402,3000
34403,34403,2500
34404,34404,3000
34405,34405,3000
34406,34406,1500
34407,34407,500
34408,34408,1000
34409,34409,500
34410,34410,2000
34411,34411,500
34412,34412,3000
34413,34413,3000
34414,34414,1000
34415,34415,500
34416,34416,3000
34417,34417,2000
34418,34418,3000
34419,34419,3000
34420,34420,500
34421,34421,3000
34422,34422,1000
34423,34423,3000
34424,34424,2500
34425,34425,3000
34426,34426,2500
34427,34427,3000
34428,34428,3000
34429,34429,3000
34430,34430,2000
34431,34431,2000
34432,34432,500
34433,34433,500
34434,34434,2000
34435,34435,1000
34436,34436,1500
34437,34437,1500
34438,34438,3000
34439,34439,2500
34440,34440,3000
34441,34441,3000
34442,34442,1000
34443,34443,3000
34444,34444,1000
34445,34445,500
34446,34446,3000
34447,34447,3000
34448,34448,500
34449,34449,3000
34450,34450,1500
34451,34451,3000
34452,34452,2500
34453,34453,3000
34454,34454,2500
34455,34455,1500
34456,34456,2000
34457,34457,3000
34458,34458,1000
34459,34459,500
34460,34460,2500
34461,34461,2000
34462,34462,3000
34463,34463,3000
34464,34464,1500
34465,34465,2500
34466,34466,1500
34467,34467,3000
34468,34468,1500
34469,34469,500
34470,34470,3000
34471,34471,500
34472,34472,3000
34473,34473,1500
34474,34474,3000
34475,34475,2000
34476,34476,3000
34477,34477,3000
34478,34478,1000
34479,34479,500
34480,34480,1500
34481,34481,2500
34482,34482,1000
34483,34483,2000
34484,34484,500
34485,34485,2000
34486,34486,3000
34487,34487,2500
34488,34488,1000
34489,34489,2000
34490,34490,500
34491,34491,3000
34492,34492,2000
34493,34493,500
34494,34494,3000
34495,34495,2000
34496,34496,500
34497,34497,500
34498,34498,2500
34499,34499,1000
34500,34500,500
34501,34501,1000
34502,34502,500
34503,34503,3000
34504,34504,1500
34505,34505,500
34506,34506,1500
34507,34507,1000
34508,34508,1500
34509,34509,2500
34510,34510,1000
34511,34511,1000
34512,34512,1500
34513,34513,3000
34514,34514,1500
34515,34515,3000
34516,34516,2500
34517,34517,3000
34518,34518,1500
34519,34519,1500
34520,34520,1500
34521,34521,3000
34522,34522,1500
34523,34523,3000
34524,34524,500
34525,34525,2500
34526,34526,1500
34527,34527,3000
34528,34528,1500
34529,34529,1000
34530,34530,3000
34531,34531,1500
34532,34532,2000
34533,34533,2000
34534,34534,500
34535,34535,2500
34536,34536,3000
34537,34537,3000
34538,34538,2500
34539,34539,3000
34540,34540,3000
34541,34541,1500
34542,34542,2500
34543,34543,1500
34544,34544,1500
34545,34545,1500
34546,34546,3000
34547,34547,1500
34548,34548,1000
34549,34549,3000
34550,34550,3000
34551,34551,1500
34552,34552,3000
34553,34553,1000
34554,34554,2000
34555,34555,3000
34556,34556,3000
34557,34557,3000
34558,34558,3000
34559,34559,3000
34560,34560,1000
34561,34561,3000
34562,34562,1000
34563,34563,2000
34564,34564,3000
34565,34565,1500
34566,34566,1500
34567,34567,1500
34568,34568,3000
34569,34569,3000
34570,34570,1000
34571,34571,3000
34572,34572,1500
34573,34573,1500
34574,34574,2000
34575,34575,1000
34576,34576,3000
34577,34577,2500
34578,34578,1500
34579,34579,3000
34580,34580,3000
34581,34581,3000
34582,34582,1500
34583,34583,3000
34584,34584,3000
34585,34585,3000
34586,34586,1500
34587,34587,3000
34588,34588,500
34589,34589,1000
34590,34590,3000
34591,34591,2000
34592,34592,2500
34593,34593,1500
34594,34594,1500
34595,34595,2000
34596,34596,2500
34597,34597,500
34598,34598,3000
34599,34599,500
34600,34600,3000
34601,34601,2500
34602,34602,1500
34603,34603,1000
34604,34604,2000
34605,34605,2000
34606,34606,3000
34607,34607,1500
34608,34608,500
34609,34609,3000
34610,34610,3000
34611,34611,3000
34612,34612,1500
34613,34613,3000
34614,34614,3000
34615,34615,1500
34616,34616,2000
34617,34617,1000
34618,34618,1500
34619,34619,1500
34620,34620,1500
34621,34621,3000
34622,34622,1000
34623,34623,3000
34624,34624,3000
34625,34625,1500
34626,34626,2500
34627,34627,3000
34628,34628,1000
34629,34629,3000
34630,34630,1000
34631,34631,2500
34632,34632,3000
34633,34633,2500
34634,34634,1500
34635,34635,1000
34636,34636,1500
34637,34637,3000
34638,34638,500
34639,34639,1500
34640,34640,2000
34641,34641,3000
34642,34642,2000
34643,34643,2500
34644,34644,1500
34645,34645,500
34646,34646,1000
34647,34647,1500
34648,34648,2500
34649,34649,2500
34650,34650,2500
34651,34651,2500
34652,34652,3000
34653,34653,3000
34654,34654,1000
34655,34655,3000
34656,34656,3000
34657,34657,3000
34658,34658,3000
34659,34659,500
34660,34660,1500
34661,34661,2000
34662,34662,1500
34663,34663,3000
34664,34664,3000
34665,34665,500
34666,34666,3000
34667,34667,3000
34668,34668,3000
34669,34669,1000
34670,34670,2000
34671,34671,500
34672,34672,1500
34673,34673,1500
34674,34674,1000
34675,34675,3000
34676,34676,3000
34677,34677,500
34678,34678,3000
34679,34679,1500
34680,34680,3000
34681,34681,2000
34682,34682,3000
34683,34683,1500
34684,34684,3000
34685,34685,1000
34686,34686,3000
34687,34687,1000
34688,34688,1500
34689,34689,2000
34690,34690,3000
34691,34691,2500
34692,34692,1500
34693,34693,1000
34694,34694,1000
34695,34695,3000
34696,34696,1500
34697,34697,3000
34698,34698,2500
34699,34699,1000
34700,34700,500
34701,34701,500
34702,34702,3000
34703,34703,1500
34704,34704,1500
34705,34705,1500
34706,34706,2000
34707,34707,1500
34708,34708,3000
34709,34709,2000
34710,34710,3000
34711,34711,3000
34712,34712,1000
34713,34713,2500
34714,34714,1500
34715,34715,1000
34716,34716,2000
34717,34717,2500
34718,34718,1000
34719,34719,1500
34720,34720,3000
34721,34721,3000
34722,34722,1500
34723,34723,3000
34724,34724,500
34725,34725,3000
34726,34726,1500
34727,34727,3000
34728,34728,1000
34729,34729,500
34730,34730,1500
34731,34731,1500
34732,34732,1500
34733,34733,500
34734,34734,1000
34735,34735,2500
34736,34736,500
34737,34737,1000
34738,34738,3000
34739,34739,2500
34740,34740,1000
34741,34741,1500
34742,34742,2500
34743,34743,2000
34744,34744,2000
34745,34745,2500
34746,34746,500
34747,34747,3000
34748,34748,500
34749,34749,1000
34750,34750,1500
34751,34751,1500
34752,34752,3000
34753,34753,1500
34754,34754,1500
34755,34755,1500
34756,34756,500
34757,34757,1500
34758,34758,1500
34759,34759,1000
34760,34760,1000
34761,34761,1000
34762,34762,2000
34763,34763,2500
34764,34764,1000
34765,34765,3000
34766,34766,1500
34767,34767,1500
34768,34768,2000
34769,34769,3000
34770,34770,2500
34771,34771,3000
34772,34772,1500
34773,34773,2000
34774,34774,1000
34775,34775,1500
34776,34776,1500
34777,34777,1000
34778,34778,3000
34779,34779,1500
34780,34780,2000
34781,34781,1500
34782,34782,3000
34783,34783,2500
34784,34784,3000
34785,34785,500
34786,34786,1500
34787,34787,2500
34788,34788,500
34789,34789,3000
34790,34790,1500
34791,34791,3000
34792,34792,2500
34793,34793,2500
34794,34794,1500
34795,34795,1500
34796,34796,2500
34797,34797,500
34798,34798,1000
34799,34799,1000
34800,34800,500
34801,34801,1500
34802,34802,1500
34803,34803,3000
34804,34804,1500
34805,34805,2000
34806,34806,1500
34807,34807,500
34808,34808,3000
34809,34809,3000
34810,34810,2500
34811,34811,3000
34812,34812,1000
34813,34813,1000
34814,34814,3000
34815,34815,3000
34816,34816,2500
34817,34817,1500
34818,34818,1500
34819,34819,3000
34820,34820,2500
34821,34821,2500
34822,34822,1000
34823,34823,3000
34824,34824,1500
34825,34825,1500
34826,34826,500
34827,34827,3000
34828,34828,1000
34829,34829,3000
34830,34830,1500
34831,34831,2500
34832,34832,1500
34833,34833,3000
34834,34834,2000
34835,34835,3000
34836,34836,3000
34837,34837,1000
34838,34838,1500
34839,34839,2000
34840,34840,3000
34841,34841,3000
34842,34842,500
34843,34843,1500
34844,34844,3000
34845,34845,500
34846,34846,3000
34847,34847,1500
34848,34848,3000
34849,34849,1500
34850,34850,3000
34851,34851,3000
34852,34852,1500
34853,34853,1000
34854,34854,1500
34855,34855,2000
34856,34856,1500
34857,34857,2500
34858,34858,3000
34859,34859,500
34860,34860,3000
34861,34861,3000
34862,34862,3000
34863,34863,3000
34864,34864,2000
34865,34865,2500
34866,34866,3000
34867,34867,1500
34868,34868,500
34869,34869,500
34870,34870,3000
34871,34871,3000
34872,34872,1500
34873,34873,2500
34874,34874,1000
34875,34875,2000
34876,34876,3000
34877,34877,500
34878,34878,3000
34879,34879,3000
34880,34880,1500
34881,34881,2500
34882,34882,500
34883,34883,1500
34884,34884,1000
34885,34885,500
34886,34886,3000
34887,34887,500
34888,34888,2000
34889,34889,3000
34890,34890,3000
34891,34891,1000
34892,34892,3000
34893,34893,1000
34894,34894,2000
34895,34895,2500
34896,34896,1500
34897,34897,1500
34898,34898,3000
34899,34899,3000
34900,34900,1500
34901,34901,3000
34902,34902,3000
34903,34903,3000
34904,34904,1000
34905,34905,2500
34906,34906,2000
34907,34907,2000
34908,34908,2500
34909,34909,3000
34910,34910,500
34911,34911,3000
34912,34912,500
34913,34913,1500
34914,34914,3000
34915,34915,2500
34916,34916,1000
34917,34917,1500
34918,34918,1500
34919,34919,3000
34920,34920,2000
34921,34921,1500
34922,34922,2000
34923,34923,3000
34924,34924,2000
34925,34925,3000
34926,34926,500
34927,34927,3000
34928,34928,500
34929,34929,2000
34930,34930,1000
34931,34931,500
34932,34932,3000
34933,34933,3000
34934,34934,1000
34935,34935,2000
34936,34936,500
34937,34937,1500
34938,34938,1500
34939,34939,3000
34940,34940,1500
34941,34941,1500
34942,34942,3000
34943,34943,2000
34944,34944,1500
34945,34945,3000
34946,34946,1000
34947,34947,2000
34948,34948,3000
34949,34949,3000
34950,34950,1500
34951,34951,1500
34952,34952,500
34953,34953,3000
34954,34954,3000
34955,34955,2500
34956,34956,1000
34957,34957,2500
34958,34958,3000
34959,34959,1500
34960,34960,3000
34961,34961,1000
34962,34962,1500
34963,34963,1000
34964,34964,3000
34965,34965,1500
34966,34966,1000
34967,34967,2000
34968,34968,3000
34969,34969,3000
34970,34970,1000
34971,34971,2500
34972,34972,1500
34973,34973,1500
34974,34974,3000
34975,34975,3000
34976,34976,1000
34977,34977,500
34978,34978,1500
34979,34979,500
34980,34980,3000
34981,34981,3000
34982,34982,1500
34983,34983,2500
34984,34984,500
34985,34985,3000
34986,34986,500
34987,34987,500
34988,34988,3000
34989,34989,3000
34990,34990,2000
34991,34991,3000
34992,34992,1500
34993,34993,3000
34994,34994,3000
34995,34995,500
34996,34996,2500
34997,34997,500
34998,34998,500
34999,34999,3000
35000,35000,500
35001,35001,1000
35002,35002,2000
35003,35003,1500
35004,35004,1500
35005,35005,1500
35006,35006,1500
35007,35007,500
35008,35008,3000
35009,35009,2500
35010,35010,1500
35011,35011,1500
35012,35012,1500
35013,35013,1500
35014,35014,2000
35015,35015,1000
35016,35016,2000
35017,35017,1000
35018,35018,3000
35019,35019,1500
35020,35020,2000
35021,35021,3000
35022,35022,2500
35023,35023,3000
35024,35024,2500
35025,35025,2500
35026,35026,1000
35027,35027,2500
35028,35028,2000
35029,35029,3000
35030,35030,2000
35031,35031,500
35032,35032,3000
35033,35033,1500
35034,35034,2000
35035,35035,2000
35036,35036,3000
35037,35037,3000
35038,35038,2000
35039,35039,1500
35040,35040,1000
35041,35041,3000
35042,35042,2500
35043,35043,500
35044,35044,3000
35045,35045,1500
35046,35046,2000
35047,35047,3000
35048,35048,1500
35049,35049,1000
35050,35050,500
35051,35051,1000
35052,35052,2500
35053,35053,3000
35054,35054,3000
35055,35055,2000
35056,35056,2500
35057,35057,500
35058,35058,3000
35059,35059,2500
35060,35060,1000
35061,35061,1500
35062,35062,2500
35063,35063,3000
35064,35064,1000
35065,35065,2000
35066,35066,1000
35067,35067,500
35068,35068,2000
35069,35069,3000
35070,35070,2000
35071,35071,3000
35072,35072,2000
35073,35073,1500
35074,35074,1000
35075,35075,2500
35076,35076,3000
35077,35077,3000
35078,35078,500
35079,35079,2000
35080,35080,3000
35081,35081,3000
35082,35082,2500
35083,35083,3000
35084,35084,3000
35085,35085,1500
35086,35086,1000
35087,35087,3000
35088,35088,3000
35089,35089,1500
35090,35090,2000
35091,35091,2000
35092,35092,500
35093,35093,500
35094,35094,2000
35095,35095,3000
35096,35096,3000
35097,35097,1500
35098,35098,1000
35099,35099,1500
35100,35100,2000
35101,35101,3000
35102,35102,1500
35103,35103,2000
35104,35104,500
35105,35105,1000
35106,35106,3000
35107,35107,2000
35108,35108,2000
35109,35109,1500
35110,35110,3000
35111,35111,1000
35112,35112,1500
35113,35113,1500
35114,35114,3000
35115,35115,1500
35116,35116,2000
35117,35117,2500
35118,35118,1000
35119,35119,2500
35120,35120,3000
35121,35121,3000
35122,35122,3000
35123,35123,3000
35124,35124,500
35125,35125,3000
35126,35126,2000
35127,35127,1500
35128,35128,1500
35129,35129,3000
35130,35130,3000
35131,35131,3000
35132,35132,3000
35133,35133,1500
35134,35134,3000
35135,35135,1500
35136,35136,1500
35137,35137,1500
35138,35138,3000
35139,35139,2500
35140,35140,1000
35141,35141,1500
35142,35142,3000
35143,35143,3000
35144,35144,3000
35145,35145,1000
35146,35146,500
35147,35147,2500
35148,35148,3000
35149,35149,1500
35150,35150,1500
35151,35151,3000
35152,35152,3000
35153,35153,2000
35154,35154,1500
35155,35155,2500
35156,35156,1000
35157,35157,3000
35158,35158,3000
35159,35159,3000
35160,35160,1500
35161,35161,2500
35162,35162,1500
35163,35163,2500
35164,35164,3000
35165,35165,3000
35166,35166,3000
35167,35167,2500
35168,35168,3000
35169,35169,1000
35170,35170,1000
35171,35171,2000
35172,35172,2500
35173,35173,1500
35174,35174,500
35175,35175,500
35176,35176,1500
35177,35177,1000
35178,35178,2000
35179,35179,3000
35180,35180,500
35181,35181,500
35182,35182,1000
35183,35183,500
35184,35184,3000
35185,35185,1500
35186,35186,1000
35187,35187,1000
35188,35188,3000
35189,35189,500
35190,35190,1000
35191,35191,1500
35192,35192,2500
35193,35193,2500
35194,35194,2000
35195,35195,1000
35196,35196,500
35197,35197,1000
35198,35198,3000
35199,35199,1000
35200,35200,3000
35201,35201,500
35202,35202,2000
35203,35203,3000
35204,35204,1500
35205,35205,2500
35206,35206,3000
35207,35207,1000
35208,35208,2500
35209,35209,3000
35210,35210,2000
35211,35211,2500
35212,35212,1500
35213,35213,2500
35214,35214,3000
35215,35215,3000
35216,35216,500
35217,35217,3000
35218,35218,1000
35219,35219,3000
35220,35220,3000
35221,35221,2000
35222,35222,3000
35223,35223,3000
35224,35224,500
35225,35225,2000
35226,35226,2500
35227,35227,1500
35228,35228,1500
35229,35229,2500
35230,35230,3000
35231,35231,1000
35232,35232,500
35233,35233,2000
35234,35234,2000
35235,35235,1500
35236,35236,500
35237,35237,1000
35238,35238,3000
35239,35239,1000
35240,35240,1500
35241,35241,500
35242,35242,500
35243,35243,1000
35244,35244,500
35245,35245,2000
35246,35246,500
35247,35247,1500
35248,35248,2500
35249,35249,1000
35250,35250,2000
35251,35251,2000
35252,35252,1500
35253,35253,3000
35254,35254,1500
35255,35255,1500
35256,35256,2000
35257,35257,2500
35258,35258,3000
35259,35259,500
35260,35260,3000
35261,35261,1500
35262,35262,500
35263,35263,1500
35264,35264,500
35265,35265,2500
35266,35266,3000
35267,35267,3000
35268,35268,1000
35269,35269,2500
35270,35270,1500
35271,35271,1000
35272,35272,1000
35273,35273,3000
35274,35274,3000
35275,35275,3000
35276,35276,1500
35277,35277,500
35278,35278,1500
35279,35279,2500
35280,35280,3000
35281,35281,500
35282,35282,500
35283,35283,3000
35284,35284,1500
35285,35285,3000
35286,35286,1500
35287,35287,1000
35288,35288,3000
35289,35289,1500
35290,35290,1500
35291,35291,3000
35292,35292,3000
35293,35293,500
35294,35294,3000
35295,35295,3000
35296,35296,500
35297,35297,500
35298,35298,3000
35299,35299,1500
35300,35300,3000
35301,35301,2500
35302,35302,1500
35303,35303,500
